Row ID,Customer Name,Customer Segment,Order ID,Number of Records,Order Date,Order Priority,Order Quantity,Order Discount,Product Category,Product Container,Product Name,Product Sub-Category,Unit Price,Product Base Margin,Sales,Profit,Ship Date,Ship Mode,Shipping Cost,City,State,Region,Zip Code,Reached on Time
2597,Matthew Clasen,Consumer,18757,1,5/22/2015,Low,5,0.02,Office Supplies,Small Box,Storex Dura Pro™ Binders,Binders and Binder Accessories,5.94,0.38,39.9,-37.8005,5/27/2015,Regular Air,9.92,Watertown,Wisconsin,Central,53094,0
2598,Matthew Clasen,Consumer,18757,1,5/22/2015,Low,43,0.01,Office Supplies,Wrap Bag,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Paper,6.98,0.38,319.96,123.15,5/29/2015,Express Air,1.6,Winter Garden,Florida,South,34787,0
2599,Liz Pelletier,Corporate,18758,1,4/20/2013,Not Specified,20,0.09,Furniture,Large Box,Luxo Professional Combination Clamp-On Lamps,Office Furnishings,102.3,0.59,2022.18,594.44,4/22/2013,Express Air,21.26,Elk Plain,Washington,West,98387,0
2600,Joy Smith,Corporate,18788,1,10/2/2012,Not Specified,27,0.03,Furniture,Large Box,Telescoping Adjustable Floor Lamp,Office Furnishings,19.99,0.60,566.12,-19.33,10/3/2012,Regular Air,11.17,Valparaiso,Indiana,Central,46383,0
2601,Craig Rider,Small Business,18789,1,3/16/2014,High,50,0.00,Office Supplies,Small Box,Xerox 1951,Paper,30.98,0.40,1558.18,417.62,3/18/2014,Regular Air,9.18,Georgetown,Kentucky,South,40324,1
2602,Nicole Brennan,Consumer,18790,1,2/11/2012,High,7,0.01,Technology,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,Office Machines,2036.48,0.55,13253.93,-1596.7458,2/13/2012,Delivery Truck,14.7,Concord,California,West,94521,0
2603,Jeremy Lonsdale,Corporate,18816,1,2/24/2012,Critical,12,0.03,Office Supplies,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,48.58,0.56,580.46,108.96,2/26/2012,Express Air,3.99,Woodmere,New York,East,11598,0
2604,Dan Campbell,Corporate,18819,1,2/25/2012,Low,22,0.10,Furniture,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",Office Furnishings,50.98,0.55,1102.3,98.12,2/27/2012,Regular Air,22.24,Hacienda Heights,California,West,91745,0
2605,Cynthia Arntzen,Small Business,18822,1,12/21/2013,Low,34,0.03,Technology,Small Box,Talkabout T8367,Telephones and Communication,65.99,0.56,1950.036,361.89,12/30/2013,Regular Air,8.99,Smyrna,Tennessee,South,37167,0
2606,Deanra Eno,Corporate,18849,1,8/5/2015,High,6,0.09,Office Supplies,Small Box,Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center,Appliances,131.12,0.55,751.71,50.83,8/5/2015,Regular Air,0.99,Lawrence,MA,East,1841,1
2607,Deanra Eno,Corporate,18849,1,8/5/2015,High,43,0.05,Office Supplies,Small Box,#10 Self-Seal White Envelopes,Envelopes,11.09,0.36,471.87,52.27,8/5/2015,Regular Air,5.25,Riverside,California,West,92503,0
2608,Deanra Eno,Corporate,18849,1,8/5/2015,High,39,0.06,Furniture,Small Box,9-3/4 Diameter Round Wall Clock,Office Furnishings,13.79,0.43,539.6,-6.5,8/7/2015,Regular Air,8.78,Rocklin,California,West,95677,1
2609,Thea Hudgings,Consumer,18851,1,12/16/2015,Critical,32,0.04,Office Supplies,Small Box,Xerox 1895,Paper,5.98,0.40,204.21,-204.81,12/17/2015,Express Air,10.39,Jacksonville,Florida,South,32216,1
2610,Theresa Swint,Small Business,18852,1,9/19/2014,High,17,0.01,Office Supplies,Small Box,Xerox 1936,Paper,19.98,0.38,351.25,80.73,9/21/2014,Express Air,5.97,Port Chester,New York,East,10573,0
2611,Gary Hwang,Home Office,18853,1,1/17/2013,Critical,33,0.03,Office Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,Pens & Art Supplies,6.68,0.48,223.88,55.21,1/19/2013,Regular Air,1.5,Bradenton,Florida,South,34210,0
2612,Ed Jacobs,Small Business,18855,1,9/15/2012,High,31,0.03,Office Supplies,Small Box,"Angle-D Binders with Locking Rings, Label Holders",Binders and Binder Accessories,7.3,0.38,229.43,-127.052,9/18/2012,Regular Air,7.72,Roseville,California,West,95661,0
2613,Nora Pelletier,Home Office,18884,1,6/24/2014,Not Specified,5,0.10,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,25.98,0.60,131.27,-70.43,6/25/2014,Delivery Truck,14.36,Winter Park,Florida,South,32789,0
2614,Nora Pelletier,Home Office,18884,1,6/24/2014,Not Specified,29,0.00,Technology,Large Box,Canon PC940 Copier,Copiers and Fax,449.99,0.52,13571.7,3825.69,6/26/2014,Regular Air,24.49,Winter Park,Florida,South,32789,0
2615,Clay Rozendal,Corporate,18887,1,12/5/2013,Not Specified,9,0.00,Technology,Wrap Bag,Accessory21,Telephones and Communication,20.99,0.37,173.417,18.234,12/7/2013,Regular Air,0.99,Rock Island,Illinois,Central,61201,1
2616,Steve Nguyen,Small Business,18917,1,5/3/2015,Critical,14,0.08,Office Supplies,Small Box,Round Ring Binders,Binders and Binder Accessories,2.08,0.38,28.82,-8.3605,5/5/2015,Regular Air,1.49,Stow,Ohio,East,44224,1
2617,Quincy Jones,Corporate,18918,1,10/27/2015,Not Specified,7,0.10,Technology,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Office Machines,999.99,0.36,6362.94,-221.7804,10/28/2015,Regular Air,13.99,Bullhead City,Arizona,West,86442,0
2618,Rob Williams,Home Office,18919,1,6/28/2012,Low,39,0.00,Office Supplies,Medium Box,Bionaire 99.97% HEPA Air Cleaner,Appliances,17.52,0.50,739.28,43.97,7/3/2012,Regular Air,8.17,Chandler,Arizona,West,85224,0
2619,John Lee,Corporate,18945,1,1/17/2012,Medium,33,0.06,Technology,Small Pack,Maxell DVD-RAM Discs,Computer Peripherals,16.48,0.42,528.54,168.54,1/19/2012,Regular Air,1.99,Northport,Alabama,South,35473,0
2620,Kelly Andreada,Home Office,18946,1,5/4/2013,Critical,32,0.07,Office Supplies,Small Box,Xerox 1997,Paper,6.48,0.37,202.89,-201.91,5/4/2013,Regular Air,10.05,Greenville,South Carolina,South,29611,0
2621,Barry Gonzalez,Small Business,18950,1,2/27/2015,Low,33,0.05,Technology,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,Office Machines,90.97,0.36,3008.5,1101.9,3/4/2015,Delivery Truck,14,Parkville,Maryland,East,21234,0
2622,Astrea Jones,Corporate,18951,1,6/29/2014,Critical,16,0.09,Office Supplies,Wrap Bag,Unpadded Memo Slips,Paper,3.98,0.35,61.5,-16.27,6/30/2014,Regular Air,2.97,Bangor,Maine,East,4401,1
2623,Astrea Jones,Corporate,18951,1,6/29/2014,Critical,10,0.03,Technology,Small Box,Accessory27,Telephones and Communication,35.99,0.85,324.3175,-169.741,7/1/2014,Express Air,5,Biddeford,Maine,East,4005,1
2624,Grant Carroll,Small Business,19010,1,6/7/2012,Low,18,0.00,Office Supplies,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,1270.99,0.35,23792.93,10951.3065,6/9/2012,Regular Air,19.99,Danville,Illinois,Central,61832,0
2625,Adam Hart,Corporate,19040,1,12/19/2014,High,10,0.06,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,21.38,0.59,211.97,-46.83,12/20/2014,Regular Air,8.99,Laguna Niguel,California,West,92677,1
2626,Grant Thornton,Corporate,19041,1,7/26/2014,Low,3,0.08,Office Supplies,Small Box,Belkin 6 Outlet Metallic Surge Strip,Appliances,10.89,0.59,36.06,-18.5,7/30/2014,Regular Air,4.5,Morgan Hill,California,West,95037,0
2627,Grant Thornton,Corporate,19041,1,7/26/2014,Low,43,0.04,Office Supplies,Small Box,Belkin F9M820V08 8 Outlet Surge,Appliances,42.98,0.56,1849.8,530.22,8/4/2014,Regular Air,4.62,Morgan Hill,California,West,95037,1
2628,Evan Minnotte,Corporate,19042,1,3/1/2012,Critical,8,0.07,Office Supplies,Small Box,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Binders and Binder Accessories,40.98,0.37,327.61,54.9015,3/2/2012,Regular Air,7.47,Hammond,Indiana,Central,46324,0
2629,Rob Dowd,Corporate,19044,1,4/11/2015,Low,32,0.08,Technology,Medium Box,Canon MP41DH Printing Calculator,Office Machines,150.98,0.38,4800.44,1912.92,4/13/2015,Regular Air,13.99,Madison Heights,Michigan,Central,48071,1
2630,Rob Dowd,Corporate,19044,1,4/11/2015,Low,29,0.07,Office Supplies,Small Box,Filing/Storage Totes and Swivel Casters,Storage & Organization,9.71,0.60,271.33,-191.09,4/18/2015,Regular Air,9.45,Madison Heights,Michigan,Central,48071,1
2631,Adam Hart,Corporate,19047,1,1/28/2012,High,1,0.06,Office Supplies,Small Box,Xerox 194,Paper,55.48,0.37,67.49,-22.82,1/29/2012,Regular Air,14.3,Laguna Niguel,California,West,92677,0
2632,Adam Hart,Corporate,19047,1,1/28/2012,High,3,0.02,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,1.68,0.59,6.76,-4.28,1/30/2012,Regular Air,1.57,Laguna Niguel,California,West,92677,0
2633,Chuck Magee,Corporate,19073,1,6/24/2012,Not Specified,16,0.04,Furniture,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,10.64,0.57,178.4,20.08,6/25/2012,Regular Air,5.16,Frankfort,Indiana,Central,46041,0
2634,Chuck Magee,Corporate,19073,1,6/24/2012,Not Specified,40,0.03,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,2.78,0.45,115.01,5.81,6/26/2012,Express Air,1.34,Frankfort,Indiana,Central,46041,0
2635,Sonia Sunley,Corporate,19074,1,6/25/2015,Critical,17,0.01,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,208.16,0.58,3816.59,191.47,6/27/2015,Delivery Truck,68.02,Kansas City,Kansas,Central,66104,0
2636,Joseph Holt,Home Office,19075,1,9/26/2012,Critical,36,0.01,Technology,Small Box,Microsoft Natural Multimedia Keyboard,Computer Peripherals,50.98,0.73,1841.6,12.95,9/27/2012,Regular Air,6.5,Newnan,Georgia,South,30265,0
2637,Brendan Dodson,Corporate,19078,1,7/27/2012,Critical,21,0.03,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,11.97,0.58,256.12,-18.19,7/28/2012,Regular Air,4.98,Oswego,Illinois,Central,60543,0
2638,Quincy Jones,Small Business,19104,1,8/10/2013,High,48,0.03,Technology,Small Box,StarTAC ST7762,Telephones and Communication,125.99,0.57,5085.907,1366.686,8/12/2013,Regular Air,8.08,Bullhead City,Arizona,West,86442,0
2639,Max Ludwig,Corporate,19105,1,10/28/2012,High,31,0.10,Office Supplies,Small Box,Xerox 1917,Paper,48.91,0.38,1370.56,511.51,10/30/2012,Regular Air,5.97,Paducah,Kentucky,South,42003,0
2640,Max Ludwig,Corporate,19105,1,10/28/2012,High,29,0.08,Office Supplies,Small Box,Xerox 1983,Paper,5.98,0.36,172.98,-59.75,10/28/2012,Regular Air,5.46,Paducah,Kentucky,South,42003,0
2641,Bart Pistole,Consumer,19111,1,10/4/2012,Low,24,0.04,Technology,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,8.33,0.52,195.83,10.79,10/9/2012,Regular Air,1.99,Potomac,Maryland,East,20854,0
2642,Michelle Moray,Corporate,19136,1,8/4/2013,Not Specified,44,0.00,Technology,Small Pack,Accessory13,Telephones and Communication,35.99,0.57,1372.9455,429.885,8/6/2013,Regular Air,1.25,Pleasure Ridge Park,Kentucky,South,40258,1
2643,Carlos Daly,Home Office,19138,1,9/5/2014,Low,30,0.01,Office Supplies,Small Box,Recycled Eldon Regeneration Jumbo File,Storage & Organization,12.28,0.57,387,-31.45,9/10/2014,Express Air,6.13,Park Ridge,Illinois,Central,60068,1
2644,Helen Wasserman,Corporate,19139,1,12/3/2013,Not Specified,15,0.01,Office Supplies,Small Box,Xerox 193,Paper,5.98,0.36,94.84,-26.66,12/4/2013,Regular Air,5.15,Dundalk,Maryland,East,21222,1
2645,Ann Steele,Corporate,19140,1,9/30/2012,Medium,47,0.07,Office Supplies,Small Box,Wilson Jones® Four-Pocket Poly Binders,Binders and Binder Accessories,6.54,0.36,314,-66.0445,10/1/2012,Regular Air,5.27,Layton,Utah,West,84041,0
2646,Ann Steele,Corporate,19140,1,9/30/2012,Medium,50,0.09,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,3.29,0.40,155.54,15.66,10/1/2012,Regular Air,1.35,Lehi,Utah,West,84043,0
2647,Ed Braxton,Home Office,19143,1,11/4/2015,High,3,0.07,Technology,Jumbo Drum,Okidata ML591 Wide Format Dot Matrix Printer,Office Machines,810.98,0.56,2421.02,-1943.1711,11/5/2015,Delivery Truck,16.06,Temecula,California,West,92592,1
2648,Fred McMath,Small Business,19174,1,7/16/2013,Medium,49,0.05,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,4.24,0.35,214.62,-151.4205,7/18/2013,Regular Air,5.41,Auburn,Maine,East,4210,0
2649,Fred McMath,Small Business,19174,1,7/16/2013,Medium,35,0.02,Technology,Medium Box,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Telephones and Communication,179.99,0.57,5311.973,1142.082,7/18/2013,Regular Air,13.99,Belmont,MA,East,2478,0
2650,Fred McMath,Small Business,19174,1,7/16/2013,Medium,19,0.06,Technology,Small Box,V8160,Telephones and Communication,65.99,0.56,1061.905,152.748,7/17/2013,Regular Air,2.5,Leominster,MA,East,1453,0
2651,Fred McMath,Small Business,19174,1,7/16/2013,Medium,48,0.00,Technology,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,33.98,0.45,1631.04,665.63,7/18/2013,Regular Air,1.99,Wellesley,MA,East,2457,1
2652,Frank Merwin,Consumer,19175,1,8/19/2012,Low,19,0.01,Technology,Small Box,3390,Telephones and Communication,65.99,0.57,1133.4495,169.164,8/26/2012,Regular Air,5.31,Tooele,Utah,West,84074,0
2653,Linda Cazamias,Corporate,19204,1,9/18/2012,Medium,27,0.10,Furniture,Small Pack,"Eldon® 400 Class™ Desk Accessories, Black Carbon",Office Furnishings,8.75,0.43,233.92,-80.75,9/19/2012,Regular Air,8.54,Grapevine,Texas,Central,76051,0
2654,Linda Cazamias,Corporate,19204,1,9/18/2012,Medium,28,0.03,Office Supplies,Small Box,Xerox 1908,Paper,55.98,0.36,1642.05,829.73,9/20/2012,Regular Air,4.86,Greenville,Texas,Central,75401,0
2655,Odella Nelson,Small Business,19205,1,7/26/2013,Medium,47,0.04,Office Supplies,Small Box,Xerox 1935,Paper,26.38,0.39,1291.35,479.62,7/27/2013,Regular Air,5.86,Wilkes Barre,Pennsylvania,East,18705,1
2656,Odella Nelson,Small Business,19205,1,7/26/2013,Medium,31,0.00,Office Supplies,Wrap Bag,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Pens & Art Supplies,3.26,0.41,107.97,2.36,7/28/2013,Regular Air,1.86,Wilkes Barre,Pennsylvania,East,18705,1
2657,Michelle Moray,Corporate,19206,1,3/30/2013,Low,40,0.00,Office Supplies,Small Box,Economy Binders,Binders and Binder Accessories,2.08,0.36,88.02,-6.5435,4/3/2013,Regular Air,1.49,Pleasure Ridge Park,Kentucky,South,40258,0
2658,Michelle Moray,Corporate,19206,1,3/30/2013,Low,32,0.10,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,25.98,0.60,800,-210.3,4/1/2013,Delivery Truck,14.36,Pleasure Ridge Park,Kentucky,South,40258,0
2659,Cindy Chapman,Corporate,19207,1,3/15/2015,Not Specified,23,0.10,Office Supplies,Small Box,Avery 511,Labels,3.08,0.37,66.02,10.88,3/17/2015,Regular Air,0.99,Peoria,Arizona,West,85345,1
2660,Cindy Chapman,Corporate,19207,1,3/15/2015,Not Specified,11,0.00,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,1.26,0.81,15.53,-5.92,3/16/2015,Regular Air,0.7,Peoria,Arizona,West,85345,0
2661,Cynthia Arntzen,Small Business,19232,1,7/12/2012,Low,43,0.04,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,6.24,0.60,265.38,-107.59,7/17/2012,Regular Air,5.22,Smyrna,Tennessee,South,37167,0
2662,Cynthia Arntzen,Small Business,19232,1,7/12/2012,Low,5,0.09,Office Supplies,Wrap Bag,Sanford Liquid Accent Highlighters,Pens & Art Supplies,6.68,0.48,33.41,-3.48,7/14/2012,Regular Air,1.5,Smyrna,Tennessee,South,37167,0
2663,Cynthia Arntzen,Small Business,19232,1,7/12/2012,Low,28,0.09,Furniture,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,260.98,0.59,7157.16,1150.33,7/19/2012,Delivery Truck,41.91,Spring Hill,Tennessee,South,37174,0
2664,Cynthia Delaney,Corporate,19234,1,1/24/2012,High,24,0.01,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,14.42,0.52,359.65,-11.15,1/24/2012,Regular Air,6.75,Wheat Ridge,Colorado,West,80033,0
2665,Ivan Liston,Consumer,19264,1,9/29/2014,High,40,0.09,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,3.98,0.38,161.72,-134.711,10/1/2014,Regular Air,5.26,La Quinta,California,West,92253,0
2666,Ivan Liston,Consumer,19264,1,9/29/2014,High,23,0.07,Office Supplies,Wrap Bag,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Paper,4.73,0.36,107.75,24.17,9/30/2014,Regular Air,1.52,La Quinta,California,West,92253,0
2667,Eric Murdock,Home Office,19296,1,4/10/2013,High,43,0.04,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,1.68,0.59,75.73,-37.76,4/12/2013,Express Air,1.57,Inglewood,California,West,90301,0
2668,Brendan Murry,Corporate,19299,1,3/18/2012,Not Specified,10,0.05,Office Supplies,Small Box,Avery 49,Labels,2.88,0.36,29.23,8.1,3/20/2012,Regular Air,0.5,Fresno,California,West,93727,0
2669,Denny Joy,Corporate,19300,1,12/16/2012,Critical,10,0.10,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,7.64,0.36,78.72,-22.36,12/17/2012,Regular Air,5.83,Belle Glade,Florida,South,33430,0
2670,Max Engle,Corporate,19329,1,3/7/2013,Not Specified,37,0.07,Furniture,Small Box,Staples Plastic Wall Frames,Office Furnishings,7.96,0.41,281.59,-6.39,3/9/2013,Regular Air,4.95,Long Beach,New York,East,11561,0
2671,Max Engle,Corporate,19329,1,3/7/2013,Not Specified,6,0.03,Technology,Small Box,KF 788,Telephones and Communication,45.99,0.56,231.7525,-155.947,3/8/2013,Regular Air,4.99,Long Beach,New York,East,11561,0
2672,Barry Gonzalez,Consumer,19332,1,2/27/2015,High,46,0.06,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,179.29,0.74,8246.86,-433.290143,2/28/2015,Delivery Truck,29.21,Parkville,Maryland,East,21234,0
2673,Valerie Takahito,Consumer,19361,1,9/23/2015,Low,21,0.06,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,37.7,0.35,788.85,317.5345,10/2/2015,Regular Air,2.99,Tampa,Florida,South,33614,1
2674,Valerie Takahito,Consumer,19361,1,9/23/2015,Low,43,0.07,Office Supplies,Wrap Bag,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Paper,8.56,0.38,364.59,-14.28,9/30/2015,Regular Air,5.16,Tampa,Florida,South,33614,0
2675,Valerie Takahito,Consumer,19361,1,9/23/2015,Low,21,0.05,Furniture,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",Office Furnishings,25.38,0.50,535.57,131.05,9/25/2015,Regular Air,8.99,Taylors,South Carolina,South,29687,1
2676,Randy Ferguson,Home Office,19363,1,7/5/2014,High,44,0.10,Office Supplies,Small Box,Xerox 1923,Paper,6.68,0.37,286.06,-85.09,7/6/2014,Regular Air,5.66,Chattanooga,Tennessee,South,37421,1
2677,Randy Ferguson,Home Office,19363,1,7/5/2014,High,41,0.04,Office Supplies,Wrap Bag,Newell 315,Pens & Art Supplies,5.98,0.60,248.1,49.67,7/7/2014,Regular Air,0.96,Chattanooga,Tennessee,South,37421,1
2678,Filia McAdams,Small Business,19365,1,1/16/2014,Medium,29,0.03,Office Supplies,Small Box,Xerox 1992,Paper,5.98,0.36,181.83,-43.36,1/17/2014,Regular Air,5.2,Vincennes,Indiana,Central,47591,0
2679,Amy Hunt,Home Office,19367,1,4/20/2012,High,20,0.09,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,5.98,0.36,112.42,7.4,4/22/2012,Regular Air,2.5,Kingsport,Tennessee,South,37664,0
2680,Darren Powers,Corporate,19394,1,12/25/2015,Medium,16,0.05,Technology,Wrap Bag,Accessory21,Telephones and Communication,20.99,0.37,279.327,75.213,12/26/2015,Regular Air,0.99,Denton,Texas,Central,76201,1
2681,Darren Powers,Corporate,19394,1,12/25/2015,Medium,5,0.05,Technology,Small Box,StarTAC 6500,Telephones and Communication,125.99,0.59,539.206,-452.386,12/28/2015,Regular Air,8.8,Denton,Texas,Central,76201,1
2682,Sibella Parks,Small Business,19424,1,4/9/2014,Not Specified,29,0.09,Office Supplies,Small Box,Avery Reinforcements for Hole-Punch Pages,Binders and Binder Accessories,1.98,0.40,60.68,-115.713,4/9/2014,Regular Air,4.77,Aloha,Oregon,West,97007,0
2683,Sibella Parks,Small Business,19424,1,4/9/2014,Not Specified,37,0.05,Technology,Small Box,Accessory35,Telephones and Communication,35.99,0.55,1129.055,337.725,4/10/2014,Regular Air,1.1,Aloha,Oregon,West,97007,1
2684,Cassandra Brandow,Home Office,19425,1,9/24/2015,Not Specified,34,0.00,Office Supplies,Small Pack,Acme® Preferred Stainless Steel Scissors,"Scissors, Rulers and Trimmers",5.68,0.56,210.24,-31.67,9/25/2015,Regular Air,3.6,Salem,Oregon,West,97301,1
2685,Dean Katz,Home Office,19429,1,8/24/2012,Not Specified,2,0.05,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,124.49,0.63,240.24,-84.93,8/24/2012,Delivery Truck,51.94,Redwood City,California,West,94061,0
2686,Helen Andreada,Corporate,19430,1,11/13/2013,Critical,39,0.03,Office Supplies,Large Box,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Storage & Organization,167.27,0.85,6742.49,-502.05,11/15/2013,Regular Air,35,Pacifica,California,West,94044,1
2687,Nathan Gelder,Home Office,19431,1,5/23/2012,Not Specified,4,0.08,Office Supplies,Wrap Bag,Newell 31,Pens & Art Supplies,4.13,0.57,16.82,-5.54,5/25/2012,Regular Air,1.17,Janesville,Wisconsin,Central,53545,0
2688,Alice McCarthy,Corporate,19457,1,7/12/2012,High,34,0.05,Office Supplies,Small Box,Avery 51,Labels,6.3,0.39,203.49,90.35,7/13/2012,Regular Air,0.5,Layton,Utah,West,84041,0
2689,Alice McCarthy,Corporate,19457,1,7/12/2012,High,33,0.09,Technology,Small Box,6185,Telephones and Communication,205.99,0.58,5638.798,1406.052,7/14/2012,Express Air,3,Layton,Utah,West,84041,0
